112688582;41.1409;-8.597365;-0.1500523;0.7180442
112688584;41.14006;-8.595513;-0.15002;0.7180296
112688585;41.13995;-8.595106;-0.1500129;0.7180276
112688587;41.13991;-8.594702;-0.1500058;0.7180268
112688591;41.14024;-8.590523;-0.1499329;0.7180327
112688598;41.14033;-8.590115;-0.1499258;0.7180342
112688599;41.14058;-8.589585;-0.1499165;0.7180385
112688601;41.14074;-8.58932;-0.1499119;0.7180414
112688602;41.14105;-8.588904;-0.1499047;0.7180468
112688604;41.14183;-8.587853;-0.1498863;0.7180605
112688606;41.14265;-8.587175;-0.1498745;0.7180748
112688608;41.14323;-8.586463;-0.1498621;0.7180849
112688610;41.14344;-8.585977;-0.1498536;0.7180886
112688611;41.14357;-8.585463;-0.1498446;0.7180908
112688612;41.14362;-8.584977;-0.1498361;0.7180915
112688614;41.1436;-8.584053;-0.14982;0.7180914
112688615;41.14367;-8.583299;-0.1498068;0.7180926
112688617;41.14375;-8.582424;-0.1497916;0.7180939
112688618;41.14375;-8.582011;-0.1497844;0.7180938
112688620;41.14367;-8.581031;-0.1497672;0.7180926
112688621;41.14368;-8.580789;-0.149763;0.7180926
112688622;41.1438;-8.580104;-0.1497511;0.7180948
112688625;41.1439;-8.579831;-0.1497463;0.7180965
112688627;41.14437;-8.578804;-0.1497284;0.7181048
112688628;41.14452;-8.5783;-0.1497196;0.7181074
114310461;41.15614;-8.572073;-0.1496109;0.7183102
114310462;41.1557;-8.572284;-0.1496146;0.7183024
114310463;41.15546;-8.572319;-0.1496152;0.7182984
114310464;41.15473;-8.572275;-0.1496144;0.7182855
114310466;41.15397;-8.572472;-0.1496179;0.7182723
114310467;41.15371;-8.572651;-0.149621;0.7182677
114310468;41.15276;-8.573563;-0.1496369;0.7182512
114310515;41.15284;-8.57369;-0.1496391;0.7182525
114310516;41.1524;-8.574369;-0.149651;0.7182449
114310519;41.15233;-8.574309;-0.1496499;0.7182436
114310686;41.15213;-8.574904;-0.1496603;0.7182403
114310687;41.15196;-8.575133;-0.1496643;0.7182372
114310688;41.15181;-8.575327;-0.1496677;0.7182347
114310690;41.15123;-8.576005;-0.1496795;0.7182245
114310692;41.1504;-8.577415;-0.1497041;0.71821
114310694;41.15014;-8.577919;-0.1497129;0.7182053
114310695;41.14998;-8.578293;-0.1497195;0.7182027
114310696;41.14991;-8.578627;-0.1497253;0.7182013
114310697;41.1496;-8.579766;-0.1497452;0.7181961
114310698;41.14941;-8.580378;-0.1497558;0.7181928
